  -0.73971938E+01   0.65131465E+25
  -0.73922931E+01   0.65383708E+25
  -0.73873923E+01   0.65636776E+25
  -0.73824916E+01   0.65890672E+25
  -0.73775909E+01   0.66145397E+25
  -0.73726901E+01   0.66400953E+25
  -0.73677894E+01   0.66657342E+25
  -0.73628887E+01   0.66914567E+25
  -0.73579879E+01   0.67172629E+25
  -0.73530872E+01   0.67431531E+25
  -0.73481865E+01   0.67691274E+25
  -0.73432857E+01   0.67951860E+25
  -0.73383850E+01   0.68213292E+25
  -0.73334843E+01   0.68475572E+25
  -0.73285835E+01   0.68738702E+25
  -0.73236828E+01   0.69002683E+25
  -0.73187820E+01   0.69267518E+25
  -0.73138813E+01   0.69533209E+25
  -0.73089806E+01   0.69799758E+25
  -0.73040798E+01   0.70067167E+25
  -0.72991791E+01   0.70335438E+25
  -0.72942784E+01   0.70604573E+25
  -0.72893776E+01   0.70874575E+25
  -0.72844769E+01   0.71145445E+25
  -0.72795762E+01   0.71417186E+25
  -0.72746754E+01   0.71689799E+25
  -0.72697747E+01   0.71963287E+25
  -0.72648740E+01   0.72237651E+25
  -0.72599732E+01   0.72512895E+25
  -0.72550725E+01   0.72789020E+25
  -0.72501718E+01   0.73066027E+25
  -0.72452710E+01   0.73343920E+25
  -0.72403703E+01   0.73622701E+25
  -0.72354695E+01   0.73902371E+25
  -0.72305688E+01   0.74182932E+25
  -0.72256681E+01   0.74464387E+25
  -0.72207673E+01   0.74746739E+25
  -0.72158666E+01   0.75029988E+25
  -0.72109659E+01   0.75314138E+25
  -0.72060651E+01   0.75599189E+25
  -0.72011644E+01   0.75885146E+25
  -0.71962637E+01   0.76172009E+25
  -0.71913629E+01   0.76459781E+25
  -0.71864622E+01   0.76748464E+25
  -0.71815615E+01   0.77038060E+25
  -0.71766607E+01   0.77328571E+25
  -0.71717600E+01   0.77620000E+25
  -0.71668592E+01   0.77912348E+25
  -0.71619585E+01   0.78205619E+25
  -0.71570578E+01   0.78499813E+25
  -0.71521570E+01   0.78794934E+25
  -0.71472563E+01   0.79090983E+25
  -0.71423556E+01   0.79387963E+25
  -0.71374548E+01   0.79685876E+25
  -0.71325541E+01   0.79984724E+25
  -0.71276534E+01   0.80284509E+25
  -0.71227526E+01   0.80585233E+25
  -0.71178519E+01   0.80886899E+25
  -0.71129512E+01   0.81189510E+25
  -0.71080504E+01   0.81493066E+25
  -0.71031497E+01   0.81797571E+25
  -0.70982489E+01   0.82103026E+25
  -0.70933482E+01   0.82409434E+25
  -0.70884475E+01   0.82716797E+25
  -0.70835467E+01   0.83025118E+25
  -0.70786460E+01   0.83334398E+25
  -0.70737453E+01   0.83644641E+25
  -0.70688445E+01   0.83955847E+25
  -0.70639438E+01   0.84268020E+25
  -0.70590431E+01   0.84581161E+25
  -0.70541423E+01   0.84895273E+25
  -0.70492416E+01   0.85210359E+25
  -0.70443409E+01   0.85526420E+25
  -0.70394401E+01   0.85843459E+25
  -0.70345394E+01   0.86161477E+25
  -0.70296386E+01   0.86480479E+25
  -0.70247379E+01   0.86800464E+25
  -0.70198372E+01   0.87121437E+25
  -0.70149364E+01   0.87443399E+25
  -0.70100357E+01   0.87766353E+25
  -0.70051350E+01   0.88090301E+25
  -0.70002342E+01   0.88415245E+25
  -0.69953335E+01   0.88741187E+25
  -0.69904328E+01   0.89068130E+25
  -0.69855320E+01   0.89396077E+25
  -0.69806313E+01   0.89725029E+25
  -0.69757306E+01   0.90054988E+25
  -0.69708298E+01   0.90385958E+25
  -0.69659291E+01   0.90717941E+25
  -0.69610283E+01   0.91050939E+25
  -0.69561276E+01   0.91384954E+25
  -0.69512269E+01   0.91719988E+25
  -0.69463261E+01   0.92056045E+25
  -0.69414254E+01   0.92393126E+25
  -0.69365247E+01   0.92731234E+25
  -0.69316239E+01   0.93070371E+25
  -0.69267232E+01   0.93410539E+25
  -0.69218225E+01   0.93751742E+25
  -0.69169217E+01   0.94093981E+25
  -0.69120210E+01   0.94437258E+25
  -0.69071203E+01   0.94781577E+25
  -0.69022195E+01   0.95126939E+25
  -0.68973188E+01   0.95473348E+25
  -0.68924180E+01   0.95820804E+25
  -0.68875173E+01   0.96169312E+25
  -0.68826166E+01   0.96518873E+25
  -0.68777158E+01   0.96869489E+25
  -0.68728151E+01   0.97221164E+25
  -0.68679144E+01   0.97573899E+25
  -0.68630136E+01   0.97927697E+25
  -0.68581129E+01   0.98282561E+25
  -0.68532122E+01   0.98638493E+25
  -0.68483114E+01   0.98995495E+25
  -0.68434107E+01   0.99353570E+25
  -0.68385100E+01   0.99712720E+25
  -0.68336092E+01   0.10007295E+26
  -0.68287085E+01   0.10043426E+26
  -0.68238077E+01   0.10079665E+26
  -0.68189070E+01   0.10116012E+26
  -0.68140063E+01   0.10152469E+26
  -0.68091055E+01   0.10189034E+26
  -0.68042048E+01   0.10225709E+26
  -0.67993041E+01   0.10262493E+26
  -0.67944033E+01   0.10299387E+26
  -0.67895026E+01   0.10336392E+26
  -0.67846019E+01   0.10373506E+26
  -0.67797011E+01   0.10410731E+26
  -0.67748004E+01   0.10448067E+26
  -0.67698997E+01   0.10485513E+26
  -0.67649989E+01   0.10523072E+26
  -0.67600982E+01   0.10560741E+26
  -0.67551974E+01   0.10598523E+26
  -0.67502967E+01   0.10636416E+26
  -0.67453960E+01   0.10674422E+26
  -0.67404952E+01   0.10712541E+26
  -0.67355945E+01   0.10750772E+26
  -0.67306938E+01   0.10789116E+26
  -0.67257930E+01   0.10827574E+26
  -0.67208923E+01   0.10866145E+26
  -0.67159916E+01   0.10904831E+26
  -0.67110908E+01   0.10943630E+26
  -0.67061901E+01   0.10982544E+26
  -0.67012894E+01   0.11021573E+26
  -0.66963886E+01   0.11060716E+26
  -0.66914879E+01   0.11099975E+26
  -0.66865871E+01   0.11139349E+26
  -0.66816864E+01   0.11178839E+26
  -0.66767857E+01   0.11218445E+26
  -0.66718849E+01   0.11258167E+26
  -0.66669842E+01   0.11298005E+26
  -0.66620835E+01   0.11337961E+26
  -0.66571827E+01   0.11378033E+26
  -0.66522820E+01   0.11418223E+26
  -0.66473813E+01   0.11458530E+26
  -0.66424805E+01   0.11498956E+26
  -0.66375798E+01   0.11539499E+26
  -0.66326791E+01   0.11580161E+26
  -0.66277783E+01   0.11620941E+26
  -0.66228776E+01   0.11661840E+26
  -0.66179768E+01   0.11702859E+26
  -0.66130761E+01   0.11743997E+26
  -0.66081754E+01   0.11785255E+26
  -0.66032746E+01   0.11826633E+26
  -0.65983739E+01   0.11868131E+26
  -0.65934732E+01   0.11909750E+26
  -0.65885724E+01   0.11951489E+26
  -0.65836717E+01   0.11993350E+26
  -0.65787710E+01   0.12035332E+26
  -0.65738702E+01   0.12077436E+26
  -0.65689695E+01   0.12119662E+26
  -0.65640688E+01   0.12162010E+26
  -0.65591680E+01   0.12204480E+26
  -0.65542673E+01   0.12247073E+26
  -0.65493665E+01   0.12289790E+26
  -0.65444658E+01   0.12332630E+26
  -0.65395651E+01   0.12375593E+26
  -0.65346643E+01   0.12418680E+26
  -0.65297636E+01   0.12461892E+26
  -0.65248629E+01   0.12505228E+26
  -0.65199621E+01   0.12548689E+26
  -0.65150614E+01   0.12592274E+26
  -0.65101607E+01   0.12635986E+26
  -0.65052599E+01   0.12679822E+26
  -0.65003592E+01   0.12723785E+26
  -0.64954585E+01   0.12767874E+26
  -0.64905577E+01   0.12812089E+26
  -0.64856570E+01   0.12856431E+26
  -0.64807562E+01   0.12900901E+26
  -0.64758555E+01   0.12945497E+26
