    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    9.999997E-01    9.999997E-01    9.999997E-01    9.999997E-01    9.999997E-01    9.999997E-01
    9.999994E-01    9.999994E-01    9.999994E-01    9.999994E-01    9.999994E-01    9.999994E-01
    9.999992E-01    9.999992E-01    9.999992E-01    9.999992E-01    9.999992E-01    9.999992E-01
    9.999990E-01    9.999990E-01    9.999990E-01    9.999990E-01    9.999989E-01    9.999989E-01
    9.999987E-01    9.999987E-01    9.999987E-01    9.999987E-01    9.999987E-01    9.999987E-01
    9.999985E-01    9.999985E-01    9.999985E-01    9.999985E-01    9.999985E-01    9.999984E-01
    9.999983E-01    9.999983E-01    9.999983E-01    9.999983E-01    9.999983E-01    9.999982E-01
    9.999981E-01    9.999981E-01    9.999981E-01    9.999981E-01    9.999981E-01    9.999980E-01
    9.999979E-01    9.999979E-01    9.999979E-01    9.999979E-01    9.999979E-01    9.999978E-01
    9.999977E-01    9.999977E-01    9.999977E-01    9.999977E-01    9.999977E-01    9.999976E-01
    9.999976E-01    9.999976E-01    9.999976E-01    9.999976E-01    9.999975E-01    9.999974E-01
    9.999974E-01    9.999974E-01    9.999974E-01    9.999974E-01    9.999973E-01    9.999973E-01
    9.999972E-01    9.999972E-01    9.999972E-01    9.999972E-01    9.999972E-01    9.999971E-01
    9.999970E-01    9.999970E-01    9.999970E-01    9.999970E-01    9.999970E-01    9.999969E-01
    9.999969E-01    9.999969E-01    9.999969E-01    9.999969E-01    9.999968E-01    9.999967E-01
    9.999967E-01    9.999967E-01    9.999967E-01    9.999967E-01    9.999966E-01    9.999965E-01
    9.999965E-01    9.999965E-01    9.999965E-01    9.999965E-01    9.999965E-01    9.999963E-01
    9.999963E-01    9.999963E-01    9.999963E-01    9.999963E-01    9.999963E-01    9.999961E-01
    9.999962E-01    9.999962E-01    9.999962E-01    9.999962E-01    9.999961E-01    9.999960E-01
    9.999960E-01    9.999960E-01    9.999960E-01    9.999960E-01    9.999959E-01    9.999958E-01
    9.999958E-01    9.999958E-01    9.999958E-01    9.999958E-01    9.999957E-01    9.999956E-01
    9.999956E-01    9.999956E-01    9.999956E-01    9.999956E-01    9.999955E-01    9.999954E-01
    9.999954E-01    9.999954E-01    9.999954E-01    9.999954E-01    9.999953E-01    9.999952E-01
    9.999952E-01    9.999952E-01    9.999952E-01    9.999952E-01    9.999951E-01    9.999949E-01
    9.999950E-01    9.999950E-01    9.999950E-01    9.999950E-01    9.999949E-01    9.999947E-01
    9.999948E-01    9.999948E-01    9.999948E-01    9.999948E-01    9.999947E-01    9.999945E-01
    9.999946E-01    9.999946E-01    9.999946E-01    9.999946E-01    9.999945E-01    9.999943E-01
    9.999944E-01    9.999944E-01    9.999944E-01    9.999944E-01    9.999943E-01    9.999940E-01
    9.999942E-01    9.999942E-01    9.999942E-01    9.999942E-01    9.999941E-01    9.999938E-01
    9.999940E-01    9.999940E-01    9.999940E-01    9.999939E-01    9.999938E-01    9.999935E-01
    9.999937E-01    9.999937E-01    9.999937E-01    9.999937E-01    9.999936E-01    9.999933E-01
    9.999935E-01    9.999935E-01    9.999935E-01    9.999934E-01    9.999933E-01    9.999930E-01
    9.999932E-01    9.999932E-01    9.999932E-01    9.999932E-01    9.999931E-01    9.999927E-01
    9.999930E-01    9.999930E-01    9.999930E-01    9.999929E-01    9.999928E-01    9.999924E-01
    9.999927E-01    9.999927E-01    9.999927E-01    9.999927E-01    9.999925E-01    9.999921E-01
    9.999924E-01    9.999924E-01    9.999924E-01    9.999924E-01    9.999922E-01    9.999918E-01
    9.999921E-01    9.999921E-01    9.999921E-01    9.999921E-01    9.999919E-01    9.999914E-01
    9.999918E-01    9.999918E-01    9.999918E-01    9.999918E-01    9.999916E-01    9.999911E-01
    9.999915E-01    9.999915E-01    9.999915E-01    9.999915E-01    9.999913E-01    9.999907E-01
    9.999912E-01    9.999912E-01    9.999912E-01    9.999911E-01    9.999909E-01    9.999903E-01
    9.999908E-01    9.999908E-01    9.999908E-01    9.999908E-01    9.999906E-01    9.999900E-01
    9.999905E-01    9.999905E-01    9.999905E-01    9.999904E-01    9.999902E-01    9.999895E-01
    9.999901E-01    9.999901E-01    9.999901E-01    9.999901E-01    9.999898E-01    9.999891E-01
    9.999898E-01    9.999898E-01    9.999898E-01    9.999897E-01    9.999894E-01    9.999887E-01
    9.999894E-01    9.999894E-01    9.999894E-01    9.999893E-01    9.999890E-01    9.999882E-01
    9.999890E-01    9.999890E-01    9.999890E-01    9.999889E-01    9.999886E-01    9.999877E-01
    9.999886E-01    9.999886E-01    9.999886E-01    9.999885E-01    9.999881E-01    9.999872E-01
    9.999881E-01    9.999881E-01    9.999881E-01    9.999880E-01    9.999877E-01    9.999867E-01
    9.999877E-01    9.999877E-01    9.999877E-01    9.999876E-01    9.999872E-01    9.999861E-01
    9.999872E-01    9.999872E-01    9.999872E-01    9.999871E-01    9.999867E-01    9.999856E-01
    9.999867E-01    9.999867E-01    9.999867E-01    9.999866E-01    9.999862E-01    9.999849E-01
    9.999862E-01    9.999862E-01    9.999862E-01    9.999861E-01    9.999856E-01    9.999843E-01
    9.999857E-01    9.999857E-01    9.999857E-01    9.999856E-01    9.999851E-01    9.999837E-01
    9.999852E-01    9.999852E-01    9.999852E-01    9.999851E-01    9.999845E-01    9.999830E-01
    9.999846E-01    9.999846E-01    9.999846E-01    9.999845E-01    9.999839E-01    9.999822E-01
    9.999841E-01    9.999841E-01    9.999840E-01    9.999839E-01    9.999833E-01    9.999815E-01
    9.999835E-01    9.999835E-01    9.999834E-01    9.999833E-01    9.999826E-01    9.999807E-01
    9.999828E-01    9.999828E-01    9.999828E-01    9.999827E-01    9.999819E-01    9.999799E-01
    9.999822E-01    9.999822E-01    9.999822E-01    9.999820E-01    9.999812E-01    9.999790E-01
    9.999815E-01    9.999815E-01    9.999815E-01    9.999813E-01    9.999805E-01    9.999781E-01
    9.999808E-01    9.999808E-01    9.999808E-01    9.999806E-01    9.999797E-01    9.999772E-01
    9.999801E-01    9.999801E-01    9.999801E-01    9.999799E-01    9.999789E-01    9.999762E-01
    9.999794E-01    9.999794E-01    9.999793E-01    9.999791E-01    9.999780E-01    9.999751E-01
    9.999786E-01    9.999786E-01    9.999785E-01    9.999783E-01    9.999772E-01    9.999740E-01
    9.999778E-01    9.999778E-01    9.999777E-01    9.999775E-01    9.999762E-01    9.999729E-01
    9.999769E-01    9.999769E-01    9.999769E-01    9.999766E-01    9.999753E-01    9.999717E-01
    9.999761E-01    9.999761E-01    9.999760E-01    9.999757E-01    9.999743E-01    9.999704E-01
    9.999752E-01    9.999752E-01    9.999751E-01    9.999748E-01    9.999733E-01    9.999691E-01
    9.999742E-01    9.999742E-01    9.999742E-01    9.999738E-01    9.999722E-01    9.999677E-01
    9.999733E-01    9.999733E-01    9.999732E-01    9.999729E-01    9.999711E-01    9.999662E-01
    9.999723E-01    9.999723E-01    9.999722E-01    9.999718E-01    9.999699E-01    9.999647E-01
    9.999712E-01    9.999712E-01    9.999712E-01    9.999707E-01    9.999687E-01    9.999631E-01
    9.999702E-01    9.999702E-01    9.999701E-01    9.999696E-01    9.999674E-01    9.999614E-01
    9.999690E-01    9.999690E-01    9.999690E-01    9.999685E-01    9.999661E-01    9.999596E-01
    9.999679E-01    9.999679E-01    9.999678E-01    9.999673E-01    9.999647E-01    9.999577E-01
    9.999667E-01    9.999667E-01    9.999666E-01    9.999660E-01    9.999632E-01    9.999557E-01
    9.999654E-01    9.999654E-01    9.999653E-01    9.999647E-01    9.999617E-01    9.999536E-01
    9.999641E-01    9.999641E-01    9.999640E-01    9.999634E-01    9.999601E-01    9.999514E-01
    9.999628E-01    9.999628E-01    9.999627E-01    9.999619E-01    9.999585E-01    9.999491E-01
    9.999614E-01    9.999614E-01    9.999613E-01    9.999605E-01    9.999568E-01    9.999467E-01
    9.999599E-01    9.999599E-01    9.999598E-01    9.999590E-01    9.999550E-01    9.999441E-01
    9.999584E-01    9.999584E-01    9.999583E-01    9.999574E-01    9.999531E-01    9.999414E-01
    9.999569E-01    9.999569E-01    9.999567E-01    9.999558E-01    9.999511E-01    9.999385E-01
    9.999552E-01    9.999552E-01    9.999551E-01    9.999540E-01    9.999491E-01    9.999355E-01
    9.999536E-01    9.999536E-01    9.999534E-01    9.999523E-01    9.999469E-01    9.999323E-01
    9.999518E-01    9.999518E-01    9.999516E-01    9.999504E-01    9.999447E-01    9.999290E-01
    9.999500E-01    9.999500E-01    9.999498E-01    9.999485E-01    9.999423E-01    9.999254E-01
    9.999481E-01    9.999481E-01    9.999479E-01    9.999465E-01    9.999399E-01    9.999217E-01
    9.999462E-01    9.999462E-01    9.999460E-01    9.999445E-01    9.999373E-01    9.999177E-01
    9.999442E-01    9.999442E-01    9.999439E-01    9.999423E-01    9.999346E-01    9.999135E-01
    9.999421E-01    9.999421E-01    9.999418E-01    9.999401E-01    9.999318E-01    9.999091E-01
    9.999399E-01    9.999399E-01    9.999396E-01    9.999378E-01    9.999288E-01    9.999044E-01
    9.999376E-01    9.999376E-01    9.999373E-01    9.999353E-01    9.999257E-01    9.998994E-01
    9.999353E-01    9.999353E-01    9.999350E-01    9.999328E-01    9.999224E-01    9.998942E-01
    9.999329E-01    9.999329E-01    9.999325E-01    9.999302E-01    9.999190E-01    9.998886E-01
    9.999303E-01    9.999303E-01    9.999300E-01    9.999275E-01    9.999155E-01    9.998827E-01
    9.999277E-01    9.999277E-01    9.999273E-01    9.999246E-01    9.999117E-01    9.998764E-01
    9.999250E-01    9.999250E-01    9.999246E-01    9.999217E-01    9.999078E-01    9.998698E-01
    9.999222E-01    9.999222E-01    9.999218E-01    9.999186E-01    9.999036E-01    9.998628E-01
    9.999193E-01    9.999193E-01    9.999188E-01    9.999154E-01    9.998993E-01    9.998553E-01
    9.999163E-01    9.999162E-01    9.999157E-01    9.999121E-01    9.998948E-01    9.998474E-01
    9.999131E-01    9.999131E-01    9.999126E-01    9.999087E-01    9.998900E-01    9.998390E-01
    9.999099E-01    9.999098E-01    9.999093E-01    9.999051E-01    9.998849E-01    9.998301E-01
    9.999065E-01    9.999065E-01    9.999058E-01    9.999013E-01    9.998797E-01    9.998206E-01
    9.999030E-01    9.999030E-01    9.999023E-01    9.998974E-01    9.998741E-01    9.998105E-01
    9.998993E-01    9.998993E-01    9.998986E-01    9.998933E-01    9.998683E-01    9.997998E-01
    9.998955E-01    9.998955E-01    9.998948E-01    9.998891E-01    9.998621E-01    9.997884E-01
    9.998916E-01    9.998916E-01    9.998908E-01    9.998847E-01    9.998556E-01    9.997763E-01
    9.998876E-01    9.998876E-01    9.998866E-01    9.998801E-01    9.998488E-01    9.997635E-01
    9.998833E-01    9.998833E-01    9.998824E-01    9.998753E-01    9.998416E-01    9.997498E-01
    9.998790E-01    9.998790E-01    9.998779E-01    9.998703E-01    9.998341E-01    9.997352E-01
    9.998744E-01    9.998744E-01    9.998733E-01    9.998651E-01    9.998261E-01    9.997197E-01
    9.998697E-01    9.998697E-01    9.998685E-01    9.998597E-01    9.998177E-01    9.997031E-01
    9.998648E-01    9.998648E-01    9.998635E-01    9.998541E-01    9.998088E-01    9.996855E-01
