   0.00000000E+00   0.00000000E+00   0.10000000E+01
   0.64114136E+00   0.59811053E+00   0.80141362E+00
   0.12822827E+01   0.95866785E+00   0.28452759E+00
   0.19234241E+01   0.93846842E+00  -0.34536505E+00
   0.25645654E+01   0.54553490E+00  -0.83808810E+00
   0.32057068E+01  -0.64070220E-01  -0.99794539E+00
   0.38468481E+01  -0.64822840E+00  -0.76144596E+00
   0.44879895E+01  -0.97492791E+00  -0.22252093E+00
   0.51291309E+01  -0.91441262E+00   0.40478334E+00
   0.57702722E+01  -0.49071755E+00   0.87131870E+00
   0.64114136E+01   0.12787716E+00   0.99179001E+00
   0.70525549E+01   0.69568255E+00   0.71834935E+00
   0.76936963E+01   0.98718178E+00   0.15959990E+00
   0.83348377E+01   0.88659931E+00  -0.46253829E+00
   0.89759790E+01   0.43388374E+00  -0.90096887E+00
   0.96171204E+01  -0.19115863E+00  -0.98155916E+00
   0.10258262E+02  -0.74027800E+00  -0.67230089E+00
   0.10899403E+02  -0.99537911E+00  -0.96023026E-01
   0.11540544E+02  -0.85514276E+00   0.51839257E+00
   0.12181686E+02  -0.37526701E+00   0.92691676E+00
   0.12822827E+02   0.25365458E+00   0.96729486E+00
   0.13463969E+02   0.78183148E+00   0.62348980E+00
   0.14105110E+02   0.99948622E+00   0.32051578E-01
   0.14746251E+02   0.82017225E+00  -0.57211666E+00
   0.15387393E+02   0.31510822E+00  -0.94905575E+00
   0.16028534E+02  -0.31510822E+00  -0.94905575E+00
   0.16669675E+02  -0.82017225E+00  -0.57211666E+00
   0.17310817E+02  -0.99948622E+00   0.32051577E-01
   0.17951958E+02  -0.78183148E+00   0.62348980E+00
   0.18593099E+02  -0.25365458E+00   0.96729486E+00
   0.19234241E+02   0.37526700E+00   0.92691676E+00
   0.19875382E+02   0.85514276E+00   0.51839257E+00
   0.20516523E+02   0.99537911E+00  -0.96023026E-01
   0.21157665E+02   0.74027800E+00  -0.67230089E+00
   0.21798806E+02   0.19115863E+00  -0.98155916E+00
   0.22439948E+02  -0.43388374E+00  -0.90096887E+00
   0.23081089E+02  -0.88659931E+00  -0.46253829E+00
   0.23722230E+02  -0.98718178E+00   0.15959989E+00
   0.24363372E+02  -0.69568255E+00   0.71834935E+00
   0.25004513E+02  -0.12787716E+00   0.99179001E+00
   0.25645654E+02   0.49071755E+00   0.87131870E+00
   0.26286796E+02   0.91441262E+00   0.40478334E+00
   0.26927937E+02   0.97492791E+00  -0.22252093E+00
   0.27569078E+02   0.64822840E+00  -0.76144596E+00
   0.28210220E+02   0.64070221E-01  -0.99794539E+00
   0.28851361E+02  -0.54553490E+00  -0.83808811E+00
   0.29492502E+02  -0.93846842E+00  -0.34536506E+00
   0.30133644E+02  -0.95866785E+00   0.28452759E+00
   0.30774785E+02  -0.59811053E+00   0.80141362E+00
   0.31415927E+02  -0.73251496E-09   0.10000000E+01
