   0.000000E+000   0.000000E+000   0.000000E+000   0.000000E+000   0.000000E+000   0.000000E+000
  -7.536104E-006  -7.536131E-006  -7.538865E-006  -7.558569E-006  -7.687811E-006  -7.910204E-006
  -7.045768E-006  -7.045792E-006  -7.048354E-006  -7.066821E-006  -7.187944E-006  -7.396366E-006
  -6.617991E-006  -6.618014E-006  -6.620431E-006  -6.637853E-006  -6.752121E-006  -6.948748E-006
  -6.246645E-006  -6.246667E-006  -6.248964E-006  -6.265517E-006  -6.374095E-006  -6.560929E-006
  -5.926258E-006  -5.926279E-006  -5.928478E-006  -5.944328E-006  -6.048291E-006  -6.227183E-006
  -5.651948E-006  -5.651968E-006  -5.654091E-006  -5.669390E-006  -5.769737E-006  -5.942410E-006
  -5.419361E-006  -5.419381E-006  -5.421447E-006  -5.436338E-006  -5.534005E-006  -5.702065E-006
  -5.224617E-006  -5.224637E-006  -5.226665E-006  -5.241280E-006  -5.337147E-006  -5.502108E-006
  -5.064260E-006  -5.064279E-006  -5.066287E-006  -5.080755E-006  -5.175654E-006  -5.338950E-006
  -4.935214E-006  -4.935233E-006  -4.937237E-006  -4.951679E-006  -5.046406E-006  -5.209406E-006
  -4.834747E-006  -4.834766E-006  -4.836783E-006  -4.851315E-006  -4.946635E-006  -5.110656E-006
  -4.760431E-006  -4.760451E-006  -4.762496E-006  -4.777232E-006  -4.873887E-006  -5.040206E-006
  -4.710117E-006  -4.710137E-006  -4.712225E-006  -4.727275E-006  -4.825992E-006  -4.995858E-006
  -4.681898E-006  -4.681919E-006  -4.684066E-006  -4.699540E-006  -4.801034E-006  -4.975680E-006
  -4.674095E-006  -4.674116E-006  -4.676337E-006  -4.692343E-006  -4.797328E-006  -4.977979E-006
  -4.685225E-006  -4.685247E-006  -4.687557E-006  -4.704204E-006  -4.813393E-006  -5.001281E-006
  -4.713985E-006  -4.714008E-006  -4.716423E-006  -4.733821E-006  -4.847938E-006  -5.044304E-006
  -4.759236E-006  -4.759260E-006  -4.761794E-006  -4.780056E-006  -4.899837E-006  -5.105949E-006
  -4.819983E-006  -4.820008E-006  -4.822678E-006  -4.841918E-006  -4.968117E-006  -5.185274E-006
  -4.895363E-006  -4.895390E-006  -4.898212E-006  -4.918549E-006  -5.051945E-006  -5.281486E-006
  -4.984632E-006  -4.984661E-006  -4.987652E-006  -5.009210E-006  -5.150611E-006  -5.393926E-006
  -5.087155E-006  -5.087185E-006  -5.090364E-006  -5.113271E-006  -5.263520E-006  -5.522061E-006
  -5.202390E-006  -5.202423E-006  -5.205807E-006  -5.230198E-006  -5.390179E-006  -5.665465E-006
  -5.329889E-006  -5.329924E-006  -5.333534E-006  -5.359550E-006  -5.530192E-006  -5.823824E-006
  -5.469281E-006  -5.469318E-006  -5.473174E-006  -5.500965E-006  -5.683249E-006  -5.996914E-006
  -5.620267E-006  -5.620306E-006  -5.624431E-006  -5.654155E-006  -5.849121E-006  -6.184607E-006
  -5.782617E-006  -5.782659E-006  -5.787076E-006  -5.818902E-006  -6.027651E-006  -6.386857E-006
  -5.956162E-006  -5.956207E-006  -5.960940E-006  -5.995046E-006  -6.218753E-006  -6.603697E-006
  -6.140787E-006  -6.140836E-006  -6.145911E-006  -6.182489E-006  -6.422405E-006  -6.835239E-006
  -6.336432E-006  -6.336484E-006  -6.341930E-006  -6.381183E-006  -6.638642E-006  -7.081665E-006
  -6.543080E-006  -6.543136E-006  -6.548984E-006  -6.591129E-006  -6.867560E-006  -7.343227E-006
  -6.760764E-006  -6.760824E-006  -6.767106E-006  -6.812375E-006  -7.109305E-006  -7.620247E-006
  -6.989553E-006  -6.989617E-006  -6.996367E-006  -7.045012E-006  -7.364078E-006  -7.913109E-006
  -7.229557E-006  -7.229626E-006  -7.236882E-006  -7.289169E-006  -7.632125E-006  -8.222267E-006
  -7.480923E-006  -7.480997E-006  -7.488798E-006  -7.545015E-006  -7.913744E-006  -8.548235E-006
  -7.743830E-006  -7.743911E-006  -7.752299E-006  -7.812753E-006  -8.209277E-006  -8.891595E-006
  -8.018492E-006  -8.018579E-006  -8.027601E-006  -8.092624E-006  -8.519112E-006  -9.252992E-006
  -8.305153E-006  -8.305246E-006  -8.314951E-006  -8.384898E-006  -8.843683E-006  -9.633137E-006
  -8.604085E-006  -8.604185E-006  -8.614627E-006  -8.689880E-006  -9.183468E-006  -1.003281E-005
  -8.915592E-006  -8.915700E-006  -8.926935E-006  -9.007904E-006  -9.538990E-006  -1.045285E-005
  -9.240004E-006  -9.240120E-006  -9.252210E-006  -9.339338E-006  -9.910817E-006  -1.089419E-005
  -9.577678E-006  -9.577803E-006  -9.590813E-006  -9.684574E-006  -1.029956E-005  -1.135781E-005
  -9.928999E-006  -9.929133E-006  -9.943134E-006  -1.004404E-005  -1.070589E-005  -1.184477E-005
  -1.029438E-005  -1.029452E-005  -1.030959E-005  -1.041819E-005  -1.113051E-005  -1.235623E-005
  -1.067425E-005  -1.067440E-005  -1.069062E-005  -1.080751E-005  -1.157417E-005  -1.289341E-005
  -1.106907E-005  -1.106924E-005  -1.108670E-005  -1.121251E-005  -1.203769E-005  -1.345762E-005
  -1.147934E-005  -1.147952E-005  -1.149831E-005  -1.163373E-005  -1.252193E-005  -1.405029E-005
  -1.190557E-005  -1.190577E-005  -1.192599E-005  -1.207175E-005  -1.302779E-005  -1.467290E-005
  -1.234830E-005  -1.234851E-005  -1.237028E-005  -1.252717E-005  -1.355626E-005  -1.532707E-005
  -1.280809E-005  -1.280832E-005  -1.283175E-005  -1.300064E-005  -1.410837E-005  -1.601451E-005
  -1.328554E-005  -1.328578E-005  -1.331101E-005  -1.349280E-005  -1.468521E-005  -1.673705E-005
  -1.378127E-005  -1.378153E-005  -1.380868E-005  -1.400438E-005  -1.528795E-005  -1.749665E-005
  -1.429593E-005  -1.429621E-005  -1.432544E-005  -1.453609E-005  -1.591780E-005  -1.829538E-005
  -1.483019E-005  -1.483049E-005  -1.486195E-005  -1.508872E-005  -1.657608E-005  -1.913546E-005
  -1.538475E-005  -1.538508E-005  -1.541895E-005  -1.566305E-005  -1.726416E-005  -2.001927E-005
  -1.596036E-005  -1.596071E-005  -1.599717E-005  -1.625995E-005  -1.798351E-005  -2.094932E-005
  -1.655778E-005  -1.655816E-005  -1.659741E-005  -1.688028E-005  -1.873566E-005  -2.192830E-005
  -1.717780E-005  -1.717821E-005  -1.722046E-005  -1.752497E-005  -1.952226E-005  -2.295910E-005
  -1.782126E-005  -1.782169E-005  -1.786718E-005  -1.819498E-005  -2.034504E-005  -2.404476E-005
  -1.848901E-005  -1.848947E-005  -1.853844E-005  -1.889131E-005  -2.120584E-005  -2.518855E-005
  -1.918194E-005  -1.918245E-005  -1.923516E-005  -1.961502E-005  -2.210659E-005  -2.639395E-005
  -1.990100E-005  -1.990154E-005  -1.995828E-005  -2.036721E-005  -2.304937E-005  -2.766469E-005
  -2.064714E-005  -2.064773E-005  -2.070881E-005  -2.114901E-005  -2.403635E-005  -2.900471E-005
  -2.142138E-005  -2.142201E-005  -2.148776E-005  -2.196164E-005  -2.506984E-005  -3.041826E-005
  -2.222474E-005  -2.222542E-005  -2.229621E-005  -2.280633E-005  -2.615230E-005  -3.190985E-005
  -2.305833E-005  -2.305906E-005  -2.313526E-005  -2.368441E-005  -2.728633E-005  -3.348431E-005
  -2.392325E-005  -2.392404E-005  -2.400607E-005  -2.459723E-005  -2.847468E-005  -3.514678E-005
  -2.482069E-005  -2.482153E-005  -2.490984E-005  -2.554621E-005  -2.972028E-005  -3.690276E-005
  -2.575184E-005  -2.575275E-005  -2.584781E-005  -2.653287E-005  -3.102623E-005  -3.875814E-005
  -2.671797E-005  -2.671895E-005  -2.682128E-005  -2.755874E-005  -3.239582E-005  -4.071918E-005
  -2.772039E-005  -2.772144E-005  -2.783160E-005  -2.862547E-005  -3.383256E-005  -4.279261E-005
  -2.876044E-005  -2.876157E-005  -2.888016E-005  -2.973476E-005  -3.534016E-005  -4.498559E-005
  -2.983953E-005  -2.984075E-005  -2.996841E-005  -3.088838E-005  -3.692256E-005  -4.730579E-005
  -3.095913E-005  -3.096045E-005  -3.109787E-005  -3.208821E-005  -3.858395E-005  -4.976142E-005
  -3.212075E-005  -3.212216E-005  -3.227009E-005  -3.333619E-005  -4.032880E-005  -5.236123E-005
  -3.332595E-005  -3.332747E-005  -3.348672E-005  -3.463436E-005  -4.216183E-005  -5.511463E-005
  -3.457636E-005  -3.457800E-005  -3.474943E-005  -3.598486E-005  -4.408810E-005  -5.803163E-005
  -3.587368E-005  -3.587545E-005  -3.605999E-005  -3.738991E-005  -4.611295E-005  -6.112299E-005
  -3.721966E-005  -3.722157E-005  -3.742022E-005  -3.885186E-005  -4.824210E-005  -6.440020E-005
  -3.861612E-005  -3.861817E-005  -3.883202E-005  -4.037316E-005  -5.048162E-005  -6.787557E-005
  -4.006495E-005  -4.006715E-005  -4.029736E-005  -4.195638E-005  -5.283797E-005  -7.156227E-005
  -4.156810E-005  -4.157047E-005  -4.181829E-005  -4.360419E-005  -5.531804E-005  -7.547441E-005
  -4.312761E-005  -4.313016E-005  -4.339693E-005  -4.531942E-005  -5.792916E-005  -7.962710E-005
  -4.474558E-005  -4.474833E-005  -4.503550E-005  -4.710502E-005  -6.067916E-005  -8.403653E-005
  -4.642420E-005  -4.642716E-005  -4.673629E-005  -4.896409E-005  -6.357635E-005  -8.872003E-005
  -4.816574E-005  -4.816892E-005  -4.850169E-005  -5.089987E-005  -6.662963E-005  -9.369618E-005
  -4.997254E-005  -4.997597E-005  -5.033419E-005  -5.291577E-005  -6.984845E-005  -9.898488E-005
  -5.184705E-005  -5.185074E-005  -5.223635E-005  -5.501535E-005  -7.324294E-005  -1.046075E-004
  -5.379179E-005  -5.379576E-005  -5.421087E-005  -5.720239E-005  -7.682386E-005  -1.105868E-004
  -5.580940E-005  -5.581368E-005  -5.626052E-005  -5.948080E-005  -8.060272E-005  -1.169475E-004
