   0.14890315E-04   0.30578325E-05   0.99998205E+00   0.81499428E-29
   0.15237499E-04   0.31291293E-05   0.99998163E+00   0.89370547E-29
   0.15592779E-04   0.32020886E-05   0.99998121E+00   0.98001849E-29
   0.15956342E-04   0.32767489E-05   0.99998077E+00   0.10746675E-28
   0.16328382E-04   0.33531499E-05   0.99998032E+00   0.11784576E-28
   0.16709097E-04   0.34313323E-05   0.99997986E+00   0.12922716E-28
   0.17098688E-04   0.35113376E-05   0.99997939E+00   0.14170776E-28
   0.17497362E-04   0.35932083E-05   0.99997891E+00   0.15539372E-28
   0.17905332E-04   0.36769878E-05   0.99997842E+00   0.17040146E-28
   0.18322814E-04   0.37627207E-05   0.99997791E+00   0.18685861E-28
   0.18750029E-04   0.38504525E-05   0.99997740E+00   0.20490518E-28
   0.19187206E-04   0.39402298E-05   0.99997687E+00   0.22469466E-28
   0.19634575E-04   0.40321003E-05   0.99997633E+00   0.24639538E-28
   0.20092375E-04   0.41261128E-05   0.99997578E+00   0.27019192E-28
   0.20560849E-04   0.42223172E-05   0.99997522E+00   0.29628670E-28
   0.21040246E-04   0.43207647E-05   0.99997464E+00   0.32490167E-28
   0.21530819E-04   0.44215075E-05   0.99997405E+00   0.35628023E-28
   0.22032831E-04   0.45245992E-05   0.99997344E+00   0.39068928E-28
   0.22546547E-04   0.46300945E-05   0.99997282E+00   0.42842151E-28
   0.23072241E-04   0.47380495E-05   0.99997219E+00   0.46979786E-28
   0.23610191E-04   0.48485215E-05   0.99997154E+00   0.51517027E-28
   0.24160684E-04   0.49615691E-05   0.99997088E+00   0.56492468E-28
   0.24724012E-04   0.50772525E-05   0.99997020E+00   0.61948428E-28
   0.25300474E-04   0.51956330E-05   0.99996950E+00   0.67931316E-28
   0.25890376E-04   0.53167736E-05   0.99996879E+00   0.74492022E-28
   0.26494032E-04   0.54407386E-05   0.99996807E+00   0.81686349E-28
   0.27111761E-04   0.55675939E-05   0.99996732E+00   0.89575492E-28
   0.27743894E-04   0.56974068E-05   0.99996656E+00   0.98226555E-28
   0.28390764E-04   0.58302463E-05   0.99996578E+00   0.10771312E-27
   0.29052717E-04   0.59661829E-05   0.99996498E+00   0.11811588E-27
   0.29730102E-04   0.61052889E-05   0.99996416E+00   0.12952333E-27
   0.30423281E-04   0.62476381E-05   0.99996333E+00   0.14203248E-27
   0.31132621E-04   0.63933062E-05   0.99996247E+00   0.15574974E-27
   0.31858500E-04   0.65423705E-05   0.99996160E+00   0.17079179E-27
   0.32601302E-04   0.66949102E-05   0.99996070E+00   0.18728658E-27
   0.33361422E-04   0.68510063E-05   0.99995979E+00   0.20537439E-27
   0.34139264E-04   0.70107418E-05   0.99995885E+00   0.22520909E-27
   0.34935241E-04   0.71742014E-05   0.99995789E+00   0.24695939E-27
   0.35749777E-04   0.73414720E-05   0.99995691E+00   0.27081029E-27
   0.36583302E-04   0.75126425E-05   0.99995590E+00   0.29696466E-27
   0.37436261E-04   0.76878037E-05   0.99995488E+00   0.32564496E-27
   0.38309107E-04   0.78670487E-05   0.99995382E+00   0.35709514E-27
   0.39202302E-04   0.80504727E-05   0.99995275E+00   0.39158271E-27
   0.40116321E-04   0.82381731E-05   0.99995165E+00   0.42940102E-27
   0.41051650E-04   0.84302496E-05   0.99995052E+00   0.47087174E-27
   0.42008786E-04   0.86268042E-05   0.99994936E+00   0.51634760E-27
   0.42988236E-04   0.88279413E-05   0.99994818E+00   0.56621542E-27
   0.43990521E-04   0.90337678E-05   0.99994698E+00   0.62089935E-27
   0.45016174E-04   0.92443929E-05   0.99994574E+00   0.68086453E-27
   0.46065739E-04   0.94599286E-05   0.99994447E+00   0.74662100E-27
   0.47139773E-04   0.96804892E-05   0.99994318E+00   0.81872807E-27
   0.48238848E-04   0.99061919E-05   0.99994185E+00   0.89779905E-27
   0.49363546E-04   0.10137157E-04   0.99994050E+00   0.98450651E-27
   0.50514465E-04   0.10373506E-04   0.99993911E+00   0.10795880E-26
   0.51692216E-04   0.10615366E-04   0.99993769E+00   0.11838521E-26
   0.52897424E-04   0.10862864E-04   0.99993624E+00   0.12981858E-26
   0.54130731E-04   0.11116132E-04   0.99993475E+00   0.14235616E-26
   0.55392790E-04   0.11375305E-04   0.99993323E+00   0.15610458E-26
   0.56684272E-04   0.11640520E-04   0.99993168E+00   0.17118078E-26
   0.58005863E-04   0.11911918E-04   0.99993008E+00   0.18771300E-26
   0.59358264E-04   0.12189644E-04   0.99992845E+00   0.20584185E-26
   0.60742195E-04   0.12473844E-04   0.99992678E+00   0.22572154E-26
   0.62158389E-04   0.12764669E-04   0.99992508E+00   0.24752114E-26
   0.63607599E-04   0.13062275E-04   0.99992333E+00   0.27142608E-26
   0.65090594E-04   0.13366818E-04   0.99992154E+00   0.29763969E-26
   0.66608162E-04   0.13678462E-04   0.99991971E+00   0.32638492E-26
   0.68161109E-04   0.13997371E-04   0.99991784E+00   0.35790628E-26
   0.69750259E-04   0.14323714E-04   0.99991593E+00   0.39247186E-26
   0.71376456E-04   0.14657665E-04   0.99991397E+00   0.43037567E-26
   0.73040565E-04   0.14999402E-04   0.99991196E+00   0.47194010E-26
   0.74743467E-04   0.15349105E-04   0.99990991E+00   0.51751868E-26
   0.76486068E-04   0.15706960E-04   0.99990781E+00   0.56749907E-26
   0.78269294E-04   0.16073159E-04   0.99990566E+00   0.62230639E-26
   0.80094090E-04   0.16447893E-04   0.99990346E+00   0.68240680E-26
   0.81961425E-04   0.16831364E-04   0.99990121E+00   0.74831148E-26
   0.83872292E-04   0.17223774E-04   0.99989890E+00   0.82058098E-26
   0.85827704E-04   0.17625332E-04   0.99989655E+00   0.89982999E-26
   0.87828701E-04   0.18036251E-04   0.99989414E+00   0.98673256E-26
   0.89876344E-04   0.18456749E-04   0.99989167E+00   0.10820278E-25
   0.91971720E-04   0.18887050E-04   0.99988914E+00   0.11865263E-25
   0.94115943E-04   0.19327381E-04   0.99988656E+00   0.13011168E-25
   0.96310150E-04   0.19777977E-04   0.99988391E+00   0.14267740E-25
   0.98555506E-04   0.20239077E-04   0.99988121E+00   0.15645666E-25
   0.10085320E-03   0.20710926E-04   0.99987844E+00   0.17156665E-25
   0.10320446E-03   0.21193774E-04   0.99987560E+00   0.18813591E-25
   0.10561053E-03   0.21687877E-04   0.99987270E+00   0.20630534E-25
   0.10807269E-03   0.22193498E-04   0.99986973E+00   0.22622949E-25
   0.11059224E-03   0.22710906E-04   0.99986670E+00   0.24807782E-25
   0.11317052E-03   0.23240374E-04   0.99986359E+00   0.27203616E-25
   0.11580890E-03   0.23782185E-04   0.99986041E+00   0.29830827E-25
   0.11850878E-03   0.24336624E-04   0.99985715E+00   0.32711760E-25
   0.12127160E-03   0.24903988E-04   0.99985382E+00   0.35870919E-25
   0.12409881E-03   0.25484577E-04   0.99985042E+00   0.39335173E-25
   0.12699193E-03   0.26078699E-04   0.99984693E+00   0.43133986E-25
   0.12995248E-03   0.26686670E-04   0.99984336E+00   0.47299667E-25
   0.13298204E-03   0.27308812E-04   0.99983971E+00   0.51867646E-25
   0.13608222E-03   0.27945456E-04   0.99983597E+00   0.56876774E-25
   0.13925466E-03   0.28596939E-04   0.99983215E+00   0.62369654E-25
   0.14250104E-03   0.29263607E-04   0.99982824E+00   0.68393003E-25
   0.14582310E-03   0.29945814E-04   0.99982423E+00   0.74998051E-25
   0.14922258E-03   0.30643923E-04   0.99982013E+00   0.82240972E-25
   0.15270130E-03   0.31358303E-04   0.99981594E+00   0.90183369E-25
   0.15626110E-03   0.32089333E-04   0.99981165E+00   0.98892790E-25
   0.15990387E-03   0.32837403E-04   0.99980726E+00   0.10844331E-24
   0.16363155E-03   0.33602907E-04   0.99980277E+00   0.11891615E-24
   0.16744611E-03   0.34386254E-04   0.99979817E+00   0.13040039E-24
   0.17134957E-03   0.35187858E-04   0.99979346E+00   0.14299370E-24
   0.17534401E-03   0.36008145E-04   0.99978865E+00   0.15680317E-24
   0.17943155E-03   0.36847551E-04   0.99978372E+00   0.17194626E-24
   0.18361435E-03   0.37706519E-04   0.99977868E+00   0.18855176E-24
   0.18789464E-03   0.38585507E-04   0.99977352E+00   0.20676089E-24
   0.19227469E-03   0.39484981E-04   0.99976824E+00   0.22672851E-24
   0.19675681E-03   0.40405417E-04   0.99976284E+00   0.24862445E-24
   0.20134339E-03   0.41347304E-04   0.99975731E+00   0.27263491E-24
   0.20603687E-03   0.42311143E-04   0.99975165E+00   0.29896411E-24
   0.21083972E-03   0.43297443E-04   0.99974586E+00   0.32783595E-24
   0.21575450E-03   0.44306729E-04   0.99973994E+00   0.35949598E-24
   0.22078382E-03   0.45339535E-04   0.99973388E+00   0.39421346E-24
   0.22593034E-03   0.46396410E-04   0.99972767E+00   0.43228363E-24
   0.23119680E-03   0.47477914E-04   0.99972133E+00   0.47403027E-24
   0.23658598E-03   0.48584621E-04   0.99971483E+00   0.51980840E-24
   0.24210074E-03   0.49717117E-04   0.99970818E+00   0.57000734E-24
   0.24774402E-03   0.50876004E-04   0.99970138E+00   0.62505399E-24
   0.25351880E-03   0.52061896E-04   0.99969442E+00   0.68541649E-24
   0.25942814E-03   0.53275422E-04   0.99968730E+00   0.75160817E-24
   0.26547518E-03   0.54517225E-04   0.99968001E+00   0.82419194E-24
   0.27166313E-03   0.55787964E-04   0.99967255E+00   0.90378507E-24
   0.27799526E-03   0.57088312E-04   0.99966492E+00   0.99106443E-24
   0.28447493E-03   0.58418960E-04   0.99965711E+00   0.10867722E-23
   0.29110559E-03   0.59780612E-04   0.99964911E+00   0.11917224E-23
   0.29789074E-03   0.61173991E-04   0.99964094E+00   0.13068074E-23
   0.30483398E-03   0.62599835E-04   0.99963257E+00   0.14330060E-23
   0.31193899E-03   0.64058900E-04   0.99962400E+00   0.15713912E-23
   0.31920954E-03   0.65551960E-04   0.99961524E+00   0.17231399E-23
   0.32664949E-03   0.67079805E-04   0.99960627E+00   0.18895426E-23
   0.33426277E-03   0.68643247E-04   0.99959709E+00   0.20720143E-23
   0.34205342E-03   0.70243113E-04   0.99958770E+00   0.22721066E-23
   0.35002557E-03   0.71880251E-04   0.99957809E+00   0.24915211E-23
   0.35818344E-03   0.73555528E-04   0.99956826E+00   0.27321236E-23
   0.36653137E-03   0.75269834E-04   0.99955820E+00   0.29959600E-23
   0.37507376E-03   0.77024076E-04   0.99954790E+00   0.32852738E-23
   0.38381515E-03   0.78819183E-04   0.99953737E+00   0.36025252E-23
   0.39276017E-03   0.80656106E-04   0.99952658E+00   0.39504120E-23
