  -23.0258509299405        9999999999.00000       0.999999977648258     
  -23.0028020301107        9772146968.72572       0.999999977648258     
  -22.9797531302809        9549485638.79196       0.999999977648258     
  -22.9567042304511        9331897714.73322       0.999999977648258     
  -22.9336553306214        9119267597.45928       0.999999977648258     
  -22.9106064307916        8911482321.84018       0.999999981373549     
  -22.8875575309618        8708431496.69069       0.999999981373549     
  -22.8645086311321        8510007246.12221       0.999999981373549     
  -22.8414597313023        8316104152.23092       0.999999981373549     
  -22.8184108314725        8126619199.09190       0.999999985098839     
  -22.7953619316427        7941451718.02929       0.999999981373549     
  -22.7723130318130        7760503334.13352       0.999999985098839     
  -22.7492641319832        7583677913.99713       0.999999985098839     
  -22.7262152321534        7410881514.64151       0.999999985098839     
  -22.7031663323237        7242022333.60725       0.999999985098839     
  -22.6801174324939        7077010660.18182       0.999999985098839     
  -22.6570685326641        6915758827.73845       0.999999985098839     
  -22.6340196328344        6758181167.16104       0.999999992549419     
  -22.6109707330046        6604193961.33023       0.999999985098839     
  -22.5879218331748        6453715400.64662       0.999999985098839     
  -22.5648729333450        6306665539.56733       0.999999985098839     
  -22.5418240335153        6162966254.13286       0.999999992549419     
  -22.5187751336855        6022541200.46184       0.999999992549419     
  -22.4957262338557        5885315774.19136       0.999999992549419     
  -22.4726773340260        5751217070.84153       0.999999992549419     
  -22.4496284341962        5620173847.08310       0.999999992549419     
  -22.4265795343664        5492116482.88770       0.999999992549419     
  -22.4035306345366        5366976944.54038       0.999999992549419     
  -22.3804817347069        5244688748.49502       0.999999992549419     
  -22.3574328348771        5125186926.05324       0.999999992549419     
  -22.3343839350473        5008407988.84812       0.999999992549419     
  -22.3113350352176        4894289895.11443       0.999999992549419     
  -22.2882861353878        4782772016.72739       0.999999992549419     
  -22.2652372355580        4673795106.99236        1.00000000000000     
  -22.2421883357282        4567301269.16865       0.999999985098839     
  -22.2191394358985        4463233925.71030       0.999999985098839     
  -22.1960905360687        4361537788.20790       0.999999985098839     
  -22.1730416362389        4262158828.01522        1.00000000000000     
  -22.1499927364092        4165044247.54508        1.00000000000000     
  -22.1269438365794        4070142452.21934        1.00000000000000     
  -22.1038949367496        3977403023.05793        1.00000000000000     
  -22.0808460369199        3886776689.89256       0.999999985098839     
  -22.0577971370901        3798215305.19063       0.999999985098839     
  -22.0347482372603        3711671818.47566        1.00000000000000     
  -22.0116993374305        3627100251.33054        1.00000000000000     
  -21.9886504376008        3544455672.97033        1.00000000000000     
  -21.9656015377710        3463694176.37163       0.999999985098839     
  -21.9425526379412        3384772854.94588        1.00000000000000     
  -21.9195037381115        3307649779.74414        1.00000000000000     
  -21.8964548382817        3232283977.18128        1.00000000000000     
  -21.8734059384519        3158635407.26772       0.999999985098839     
  -21.8503570386221        3086664942.33717       0.999999985098839     
  -21.8273081387924        3016334346.25910       0.999999985098839     
  -21.8042592389626        2947606254.12476        1.00000000000000     
  -21.7812103391328        2880444152.39620        1.00000000000000     
  -21.7581614393031        2814812359.50748        1.00000000000000     
  -21.7351125394733        2750676006.90797        1.00000000000000     
  -21.7120636396435        2688001020.53751        1.00000000000000     
  -21.6890147398137        2626754102.72374        1.00000000000000     
  -21.6659658399840        2566902714.49185        1.00000000000000     
  -21.6429169401542        2508415058.27744        1.00000000000000     
  -21.6198680403244        2451260061.03324        1.00000000000000     
  -21.5968191404947        2395407357.72078        1.00000000000000     
  -21.5737702406649        2340827275.17820        1.00000000000000     
  -21.5507213408351        2287490816.35561        1.00000000000000     
  -21.5276724410054        2235369644.90970        1.00000000000000     
  -21.5046235411756        2184436070.14933        1.00000000000000     
  -21.4815746413458        2134663032.32415        1.00000000000000     
  -21.4585257415160        2086024088.24841        1.00000000000000     
  -21.4354768416863        2038493397.25237        1.00000000000000     
  -21.4124279418565        1992045707.45378        1.00000000000000     
  -21.3893790420267        1946656342.34217        1.00000000000000     
  -21.3663301421970        1902301187.66886        1.00000000000000     
  -21.3432812423672        1858956678.63560        1.00000000000000     
  -21.3202323425374        1816599787.37524        1.00000000000000     
  -21.2971834427076        1775208010.71755        1.00000000000000     
  -21.2741345428779        1734759358.23385        1.00000000000000     
  -21.2510856430481        1695232340.55404        1.00000000000000     
  -21.2280367432183        1656605957.94983        1.00000000000000     
  -21.2049878433886        1618859689.17812        1.00000000000000     
  -21.1819389435588        1581973480.57852        1.00000000000000     
  -21.1588900437290        1545927735.41940        1.00000000000000     
  -21.1358411438992        1510703303.48657        1.00000000000000     
  -21.1127922440695        1476281470.90931        1.00000000000000     
  -21.0897433442397        1442643950.21808        1.00000000000000     
  -21.0666944444099        1409772870.62889       0.999999940395355     
  -21.0436455445802        1377650768.54898        1.00000000000000     
  -21.0205966447504        1346260578.29883        1.00000000000000     
  -20.9975477449206        1315585623.04563        1.00000000000000     
  -20.9744988450908        1285609605.94322        1.00000000000000     
  -20.9514499452611        1256316601.47405        1.00000000000000     
  -20.9284010454313        1227691046.98829        1.00000000000000     
  -20.9053521456015        1199717734.43581        1.00000000000000     
  -20.8823032457718        1172381802.28653        1.00000000000000     
  -20.8592543459420        1145668727.63480        1.00000000000000     
  -20.8362054461122        1119564318.48381        1.00000000000000     
  -20.8131565462825        1094054706.20568        1.00000000000000     
  -20.7901076464527        1069126338.17341        1.00000000000000     
  -20.7670587466229        1044765970.56074        1.00000000000000     
  -20.7440098467931        1020960661.30598        1.00000000000000     
  -20.7209609469634        997697763.236256        1.00000000000000     
  -20.6979120471336        974964917.348345        1.00000000000000     
  -20.6748631473038        952750046.242667        1.00000000000000     
  -20.6518142474741        931041347.706846        1.00000000000000     
  -20.6287653476443        909827288.445495        1.00000000000000     
  -20.6057164478145        889096597.952856        1.00000000000000     
  -20.5826675479847        868838262.525059        1.00000000000000     
  -20.5596186481550        849041519.408816        1.00000000000000     
  -20.5365697483252        829695851.083433        1.00000000000000     
  -20.5135208484954        810790979.673112        1.00000000000000     
  -20.4904719486657        792316861.486569        1.00000000000000     
  -20.4674230488359        774263681.681072        1.00000000000000     
  -20.4443741490061        756621849.048051        1.00000000000000     
  -20.4213252491763        739381990.917533        1.00000000000000     
  -20.3982763493466        722534948.178668        1.00000000000000     
  -20.3752274495168        706071770.413725        1.00000000000000     
  -20.3521785496870        689983711.142950        1.00000000000000     
  -20.3291296498573        674262223.177783        1.00000000000000     
  -20.3060807500275        658898954.079945        1.00000000000000     
  -20.2830318501977        643885741.723993        1.00000000000000     
  -20.2599829503680        629214609.960986        1.00000000000000     
  -20.2369340505382        614877764.380954        1.00000000000000     
  -20.2138851507084        600867588.171921        1.00000000000000     
  -20.1908362508786        587176638.073279        1.00000000000000     
  -20.1677873510489        573797640.421368        1.00000000000000     
  -20.1447384512191        560723487.285158        1.00000000000000     
  -20.1216895513893        547947232.689984        1.00000000000000     
  -20.0986406515596        535462088.927317        1.00000000000000     
  -20.0755917517298        523261422.948623        1.00000000000000     
  -20.0525428519000        511338752.841390        1.00000000000000     
  -20.0294939520702        499687744.385446        1.00000000000000     
  -20.0064450522405        488302207.687747        1.00000000000000     
  -19.9833961524107        477176093.893834        1.00000000000000     
  -19.9603472525809        466303491.974233        1.00000000000000     
  -19.9372983527512        455678625.584067        1.00000000000000     
  -19.9142494529214        445295849.994227        1.00000000000000     
  -19.8912005530916        435149649.092467        1.00000000000000     
  -19.8681516532618        425234632.452831        1.00000000000000     
  -19.8451027534321        415545532.471851        1.00000000000000     
  -19.8220538536023        406077201.570000        1.00000000000000     
  -19.7990049537725        396824609.456912        1.00000000000000     
  -19.7759560539428        387782840.458910        1.00000000000000     
  -19.7529071541130        378947090.907432        1.00000000000000     
  -19.7298582542832        370312666.586959        1.00000000000000     
  -19.7068093544535        361874980.241094        1.00000000000000     
  -19.6837604546237        353629549.135471        1.00000000000000     
  -19.6607115547939        345571992.676181        1.00000000000000     
  -19.6376626549641        337698030.082477        1.00000000000000     
  -19.6146137551344        330003478.112497        1.00000000000000     
  -19.5915648553046        322484248.840813        1.00000000000000     
  -19.5685159554748        315136347.486617        1.00000000000000     
  -19.5454670556451        307955870.291393        1.00000000000000     
  -19.5224181558153        300939002.444943        1.00000000000000     
  -19.4993692559855        294082016.058677        1.00000000000000     
