   2441861186.59895       -2425620340.14762       0.000000000000000E+000
   2386222508.48923       -2390581513.47246        3040390381.66168     
   2331851574.72391       -2330690853.83902        2156444181.00902     
   2278719499.38586       -2279037774.55682        2325598750.64450     
   2226798054.58388       -2226720029.10261        2214118619.00024     
   2176059655.73739       -2176087810.82354        2179342123.42281     
   2126477346.90423       -2126477038.44265        2125485677.23546     
   2078024786.22102       -2078032094.06563        2078180852.17044     
   2030676231.93054       -2030681494.59213        2030527140.24662     
   1984406528.88916       -1984412329.18448        1984342614.87261     
   1939191095.38497       -1939196735.04919        1939106614.30856     
   1895005909.44021       -1895011583.53013        1894929009.55132     
   1851827496.45088       -1851833153.03419        1851751379.95385     
   1809632916.91099       -1809638566.16763        1809558893.26469     
   1768399753.85641       -1768405393.74959        1768327489.38883     
   1728106101.12592       -1728111731.74702        1728035660.27726     
   1688730551.69349       -1688736173.89603        1688661721.53262     
   1650252186.28731       -1650257797.67806        1650185381.98663     
   1612650562.33500       -1612656168.01781        1612584636.36247     
   1575905702.81173       -1575911306.70013        1575841847.24906     
   1539998086.24669       -1540003672.87152        1539936701.29911     
   1504908636.01540       -1504914213.80131        1504847156.44404     
   1470618709.54994       -1470624284.97139        1470559833.31804     
   1437110089.68569       -1437115651.56364        1437052560.78582     
   1404364974.10757       -1404370531.69143        1404308208.19300     
   1372365965.95825       -1372371518.11657        1372311397.18480     
   1341096065.14120       -1341101606.47167        1341042548.19595     
   1310538658.69152       -1310544191.54678        1310486605.08858     
   1280677512.21809       -1280683035.82399        1280626718.61307     
   1251496761.22332       -1251502275.53672        1251447306.85311     
   1222980902.69342       -1222986408.61421        1222932566.64389     
   1195114786.84183       -1195120281.70904        1195068041.71285     
   1167883609.12166       -1167889099.18587        1167837148.92829     
   1141272902.09137       -1141278384.23285        1141228806.45845     
   1115268528.43539       -1115273994.20259        1115225100.00293     
   1089856672.53660       -1089862136.29552        1089813586.85447     
   1065023833.44790       -1065029295.87589        1064982572.87902     
   1040756818.33271       -1040762264.37975        1040717193.73546     
   1017042734.93795       -1017048164.26767        1017003590.09551     
   993868984.332885       -993874412.633062        993830055.393942     
   971223254.642187       -971228677.800891        971186496.321994     
   949093515.018430       -949098928.758206        949056917.127582     
   927468008.383133       -927473409.952693        927433411.281141     
   906335245.882875       -906340629.720131        906300987.205477     
   885683999.997961       -885689383.928486        885649686.723931     
   865503298.988723       -865508674.248351        865471610.099929     
   845782421.796202       -845787778.184774        845750722.352050     
   826510890.976137       -826516247.517871        826479259.055947     
   807678467.823155       -807683815.416114        807649245.197648     
   789275147.552165       -789280477.026876        789245923.348961     
   771291152.719831       -771296481.622617        771261999.986235     
   753716928.671570       -753722248.853774        753689984.589108     
   736543139.041682       -736548441.038551        736516310.901023     
   719760659.629627       -719765962.192365        719733572.619336     
   703360574.094528       -703365864.320202        703336334.689682     
   687334170.022169       -687339438.079259        687309323.828297     
   671672932.627013       -671678203.173660        671647938.450207     
   656368541.183629       -656373808.678554        656345554.353198     
   641412865.193132       -641418120.586212        641389973.398642     
   626797959.008173       -626803206.417315        626775906.694240     
   612516058.101205       -612521295.979013        612494561.205068     
   598559574.841937       -598564803.718370        598538708.384301     
   584921094.491738       -584926314.193956        584900815.857014     
   571593371.257680       -571598581.838309        571573675.687617     
   558569324.444776       -558574525.890748        558550195.191371     
   545842034.693714       -545847226.996304        545823461.550771     
   533404740.304987       -533409923.504704        533386703.225550     
   521250833.646132       -521256007.610791        521233342.301651     
   509373857.642783       -509379022.769263        509356831.567537     
   497767502.342636       -497772657.496038        497751130.977010     
   486425601.583370       -486430749.725737        486409315.210648     
   475342129.642870       -475347264.355136        475327292.823456     
   464511198.387415       -464516316.200933        464496146.403242     
   453927053.392625       -453932169.513268        453911826.717801     
   443584071.355765       -443589182.588510        443570222.416566     
   433476757.539891       -433481857.579615        433462962.121050     
   423599742.132181       -423604833.823394        423586513.486812     
   413947777.724353       -413952860.001791        413934920.758466     
   404515736.458370       -404520809.686261        404503302.774210     
   395298607.319535       -395303671.379153        395286567.907840     
   386291493.469718       -386296548.397875        386279845.049150     
   377489609.646964       -377494655.431932        377478341.324136     
   368888279.622906       -368893316.267834        368877383.037861     
   360482933.718468       -360487961.222031        360472400.065104     
   352269106.376099       -352274124.738233        352258927.196666     
   344242433.787326       -344247443.007726        344232600.797293     
   336398651.574372       -336403651.652730        336389156.677227     
   328733592.524607       -328738583.460681        328724427.802673     
   321243184.376596       -321248166.170106        321234342.107946     
   313923447.656621       -313928420.307248        313914920.279294     
   306770493.564477       -306775457.071990        306762273.694039     
   299780521.907448       -299785476.271625        299772602.329647     
   292949819.081360       -292954764.301929        292942192.749092     
   286274756.097640       -286279692.174349        286267416.115462     
   279751786.655314       -279756713.587929        279744726.294375     
   273377445.256954       -273382363.045230        273370657.934630     
   267148345.367541       -267153254.011282        267141824.652685     
   261061177.615280       -261066077.114239        261054917.230944     
   255112708.033417       -255117598.387346        255106701.833369     
   249299776.342110       -249304657.550845        249294018.325368     
   243619294.269451       -243624166.332800        243613778.575859     
   238068243.910743       -238073106.828491        238062964.809469     
   232643676.125163       -232648529.897101        232638628.017451     
   227342708.968953       -227347553.594885        227337886.381642     
   222162526.164320       -222167361.644063        222157923.750810     
   217100375.603212       -217105201.936580        217095988.138267     
   212153567.885193       -212158385.071991        212149390.263651     
   207319474.888632       -207324282.928715        207315502.115524     
   202595528.374443       -202600327.267631        202591755.582093     
   197979218.621649       -197984008.367773        197975641.035665     
   193468093.094023       -193472873.692915        193464706.067715     
   189059755.137124       -189064526.588613        189056554.110467     
   184751862.705004       -184756625.008953        184748843.238331     
   180542127.115943       -180546880.272190        180539284.859274     
   176428311.836526       -176433055.844931        176425642.546509     
   172408231.293434       -172412966.153851        172405730.818045     
   168479749.712294       -168484475.424571        168477413.999582     
   164640779.983001       -164645496.546994        164638605.066846     
   160889282.550887       -160893989.966466        160887264.561267     
   157223264.333155       -157227962.600172        157221399.485158     
   153640777.660000       -153645466.778362        153639062.252172     
   150139919.239867       -150144599.209441        150138349.665742     
   146718829.148277       -146723499.968925        146717401.869661     
   143375689.839691       -143380351.511305        143374401.410383     
   140108725.181897       -140113377.704339        140107572.227886     
   136916199.512394       -136920842.885559        136915178.737119     
   133796416.716277       -133801050.940046        133795524.902081     
   130747719.325132       -130752344.399416        130746953.319944     
   127768487.636465       -127773103.561150        127767844.372726     
   124857138.853198       -124861745.628163        124856615.318603     
   122012126.242758       -122016723.867913        122011719.505346     
   119231938.315347       -119236526.790600        119231645.500954     
   116515098.020917       -116519677.346165        116514916.330604     
   113860161.964456       -113864732.139595        113860088.652555     
   111265719.639143       -111270280.664093        111265752.030853     
   108730392.676982       -108734944.551632        108730528.154884     
   106252834.116510       -106257376.840795        106253070.119639     
   103831727.687188       -103836261.261028        103832061.721626     
   101465787.110103       -101470311.533388        101466216.731108     
   99153755.4145945       -99158270.6872476        99154278.2353212     
   96894404.2704595       -96898910.3924200        96895017.9579561     
   94686533.3353707       -94691030.3065425        94687235.6145713     
   92528969.6171660       -92533457.4374726        92529758.2554013     
   90420566.8506634       -90425045.5200430        90421439.6760804     
   88360204.8886817       -88364674.4070485        88361159.7721816     
   86346789.1069320       -86351249.4742225        86347823.9707507     
   84379249.8224719       -84383701.0386107        84380362.6362913     
   82456541.7254083       -82460983.7903370        82457730.5025666     
   80577643.3235513       -80582076.2372006        80578906.1276579     
   78741556.3997203       -78745980.1620163        78742891.3329495     
   76947305.4814153       -76951720.0923061        76948710.6924661     
   75193937.3225729       -75198342.7819975        75195411.0017237     
   73480520.3971296       -73484916.7050367        73482060.7748372     
   71806144.4041262       -71810531.5604487        71807749.7544479     
   70169919.7840867       -70174297.7887701        70171588.4146743     
   68570977.2464168       -68575346.0994134        68572707.5097193     
   67008467.3075726       -67012827.0088147        67010257.5896139     
   65481559.8397495       -65485910.3891863        65483408.5641353     
   63989443.6298566       -63993785.0274421        63991349.2563576     
   62531325.9485392       -62535658.1942238        62533286.9724778     
   61106432.1290212       -61110755.2227608        61108447.0787537     
   59714005.1555434       -59718319.0972922        59716072.5948483     
   58353305.2611808       -58357610.0508855        58355423.7851605     
   57023609.5348210       -57027905.1724342        57025777.7708219     
   55724211.5371013       -55728498.0225848        55726428.1432373     
   54454420.9250932       -54458698.2584150        54456684.5908214     
   53213563.0855412       -53217831.2666482        53215872.5317517     
   52000978.7764577       -52005237.8053132        52003332.7483899     
   50816023.7768830       -50820273.6534539        50818421.0542713     
   49658068.5446274       -49662309.2688652        49660507.9307092     
   48526497.8818109       -48530729.4536857        48528978.2084831     
   47420710.6080233       -47424933.0275040        47423230.7341301     
   46340119.2409323       -46344332.5079834        46342678.0512270     
   45284149.6841689       -45288353.7987511        45286746.0888772     
   44252240.9223234       -44256435.8844094        44254873.8550722     
   43243844.7228923       -43248030.5324487        43246513.1445923     
   42258425.3450163       -42262602.0020097        42261128.2367294     
   41295459.2548531       -41299626.7592610        41298195.6234844     
   40354434.8474385       -40358593.1992287        40357203.7216060     
   39434852.1748815       -39439001.3740259        39437652.6051118     
   38536222.6807562       -38540362.7272280        38539053.7396485     
   37658068.9405423       -37662199.8343217        37660929.7209115     
   36799924.4079819       -36804046.1490407        36802814.0255548     
   35961333.1672156       -35965445.7555254        35964250.7548836     
   35141849.6905640       -35145953.1261095        35144794.4028670     
   34341038.6018319       -34345132.8845887        34344009.6125454     
   33558474.4450017       -33562559.5749488        33561470.9457107     
   32793741.4582007       -32797817.4353154        32796762.6603646     
   32046433.3528163       -32050500.1770780        32049478.4840502     
   31316153.0976451       -31320210.7690393        31319221.4046422     
   30602512.7079599       -30606561.2264648        30605603.4542729     
   29905133.0393829       -29909172.4049803        29908245.5046909     
   29223643.5864562       -29227673.7991338        29226777.0672979     
   28557682.2858008       -28561703.3455421        28560836.0951750     
   27906895.3237614       -27910907.2305489        27910068.7896270     
   27270936.9484345       -27274939.7022552        27274129.4142600     
   26649469.2859778       -26653462.8868184        26652680.1104239     
   26042162.1611075       -26046146.6089556        26045390.7170968     
   25448692.9216834       -25452668.2165238        25451938.5971009     
   24868746.2672922       -24872712.4091153        24872008.4625636     
   24302014.0817359       -24305971.0705347        24305292.2126442     
   23748195.2693375       -23752143.1050987        23751488.7640057     
   23206995.5949762       -23210934.2776905        23210303.8946777     
   22678127.5277678       -22682057.0574280        22681450.0865078     
   22161310.0883061       -22165230.4649034        22164646.3729022     
   21656268.6993861       -21660179.9229132        21659618.1881307     
   21162735.0401273       -21166637.1105773        21166097.2239618     
   20680446.9034222       -20684339.8207913        20683821.2839167     
